% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 10 2022, 11:37
% Dimension:          3
% Nodes:              665
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
-1.2                      0.3                      -0.9                     -2.2015254189415236E-10+5.33913668887983E-10i
-1.5                      0.3                      -0.6                     -1.6532662338005664E-10+3.821496319764772E-10i
-0.9                      0.3                      -1.2                     -2.3692636546677183E-10+6.463376686516007E-10i
-0.6                      0.3                      -1.5                     -2.1714868853702384E-10+7.26084576314746E-10i
-0.3                      1.2                      0.9                      2.2021603909397142E-10-5.340619315708471E-10i
-0.3                      1.5                      0.6                      1.6542423074753375E-10-3.82279267022705E-10i
-0.3                      0.9                      1.2                      2.370824687571237E-10-6.465280539230602E-10i
-0.3                      0.6                      1.5                      2.1725198220627643E-10-7.26121354487522E-10i
-0.3                      1.2                      -0.9                     -2.2013216280560207E-10+5.339713442779375E-10i
-0.3                      1.5                      -0.6                     -1.6532811882828203E-10+3.821373187082545E-10i
-0.3                      0.9                      -1.2                     -2.369446678838396E-10+6.464056495471711E-10i
-0.3                      0.6                      -1.5                     -2.1710912286830031E-10+7.260393709736013E-10i
1.2                       -1.2                     0                        2.322750444627886E-13-7.5513509090023E-15i
1.2                       -0.9                     0.3                      9.293683099857179E-11-1.928934495103004E-10i
1.2                       -0.9                     -0.3                     -9.279251959136119E-11+1.9287673957637453E-10i
0.9                       -1.2                     0.3                      9.294182431170658E-11-1.928895256385535E-10i
0.9                       -1.2                     -0.3                     -9.276942842280185E-11+1.9288992942833986E-10i
1.5                       -0.9                     0                        1.269589091522198E-13-4.781024316942373E-16i
0.9                       -1.5                     0                        1.3871113764559204E-13-3.053278709501498E-14i
0.9                       -0.9                     0.6                      1.641260250998939E-10-3.648250442924647E-10i
0.9                       -0.9                     -0.6                     -1.6388869592983742E-10+3.648344694100443E-10i
1.2                       -0.6                     0.6                      1.6414806415160157E-10-3.696147885381143E-10i
1.5                       -0.6                     0.3                      9.054054148407581E-11-1.9599883823595677E-10i
0.9                       -0.6                     0.9                      2.112337508468757E-10-5.154869377461671E-10i
1.2                       -0.6                     -0.6                     -1.6394086770143545E-10+3.696362705395308E-10i
1.5                       -0.6                     -0.3                     -9.027658742549056E-11+1.9597994434043848E-10i
0.9                       -0.6                     -0.9                     -2.1095026620112986E-10+5.154055276883388E-10i
0.6                       -1.2                     0.6                      1.640806556052743E-10-3.696275873144708E-10i
0.6                       -1.5                     0.3                      9.053092008608181E-11-1.9600475757501088E-10i
0.6                       -0.9                     0.9                      2.111430819851664E-10-5.154168912204431E-10i
0.6                       -1.2                     -0.6                     -1.6385718154713653E-10+3.695844219731072E-10i
0.6                       -1.5                     -0.3                     -9.026495099672513E-11+1.9593617259045862E-10i
0.6                       -0.9                     -0.9                     -2.108812677570411E-10+5.153387143147004E-10i
0.6                       -0.6                     1.2                      2.267643997063133E-10-6.323203696076393E-10i
0.6                       -0.6                     -1.2                     -2.266138290170832E-10+6.323797251445726E-10i
1.2                       -0.3                     0.9                      2.2006596636374195E-10-5.337351356175797E-10i
1.5                       -0.3                     0.6                      1.6550559878690124E-10-3.821756392058049E-10i
0.9                       -0.3                     1.2                      2.3697805324484683E-10-6.462589359208554E-10i
0.6                       -0.3                     1.5                      2.1725901161180642E-10-7.260427109809474E-10i
1.2                       -0.3                     -0.9                     -2.2015683677373764E-10+5.340595870903974E-10i
1.5                       -0.3                     -0.6                     -1.6532138305766603E-10+3.8223226988793157E-10i
0.9                       -0.3                     -1.2                     -2.3697188247976134E-10+6.464710649645638E-10i
0.6                       -0.3                     -1.5                     -2.170589371555443E-10+7.260359208722786E-10i
0.3                       -1.2                     0.9                      2.2015421457940768E-10-5.338247039987616E-10i
