% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 11 2022, 16:36
% Dimension:          3
% Nodes:              891
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
0                         0.6                      -0.3                     5.976387042031608E-11+2.633768978441239E-12i
0                         0.3                      -0.6                     1.2531759161320778E-10+7.349858669906882E-12i
0                         0.75                     -0.15                    3.4963226343974207E-11+9.752961753247366E-13i
0                         0.15                     -0.75                    1.7070123808758366E-10+1.0374136695346567E-11i
0                         -0.45                    -0.45                    9.0288117943058E-11+5.352462273559248E-12i
0                         -0.6                     -0.3                     6.098000388478247E-11+3.952421777223333E-12i
0                         -0.3                     -0.6                     1.2560845142713736E-10+7.319858518685195E-12i
0                         -0.75                    -0.15                    3.6465824184487595E-11+2.9478738070955616E-12i
0                         -0.15                    -0.75                    1.7143425667201324E-10+1.0184858828985473E-11i
0.9                       0                        0                        1.4978463043121656E-11+1.1268339091254935E-12i
-0.9                      0                        0                        1.457605175285551E-11+1.1249769709920417E-12i
0                         0.9                      0                        1.3361739181749286E-11-3.7705757701442367E-13i
0                         -0.9                     0                        1.5600147759978147E-11+2.1746580355302855E-12i
0                         0                        0.9                      -2.100647147190934E-10-4.7176052986779746E-12i
0                         0                        -0.9                     2.2843871887007604E-10+1.3779832340761388E-11i
0.6                       0.6                      0                        1.346122668082409E-11+3.1323001489818403E-13i
0.6                       0.45                     0.15                     -6.4649223561715485E-12-5.695159664224956E-13i
0.6                       0.45                     -0.15                    3.343992735496713E-11+1.6796812001628417E-12i
0.45                      0.6                      0.15                     -6.622984832707665E-12-1.1596415913937179E-12i
0.45                      0.6                      -0.15                    3.302047201980242E-11+1.2652524273671165E-12i
0.75                      0.45                     0                        1.4008897812223072E-11+8.125411942608279E-13i
0.45                      0.75                     0                        1.3409496435779483E-11-7.274854407347029E-14i
0.45                      0.45                     0.3                      -3.130387091014916E-11-2.58678949810997E-12i
0.45                      0.45                     -0.3                     5.7312700313631605E-11+2.929204206773876E-12i
0.6                       0.3                      0.3                      -3.0914069950326076E-11-1.51426005095015E-12i
0.75                      0.3                      0.15                     -5.983722109044052E-12+6.77140230455704E-14i
0.45                      0.3                      0.45                     -6.057020471215964E-11-3.6414666994317244E-12i
0.6                       0.3                      -0.3                     5.845067468999727E-11+3.3088754517497347E-12i
0.75                      0.3                      -0.15                    3.4112413587758996E-11+2.1030770645458853E-12i
0.45                      0.3                      -0.45                    8.698563564121826E-11+5.0593446444257765E-12i
0.3                       0.6                      0.3                      -3.1749657811451084E-11-3.3173882816933194E-12i
0.3                       0.75                     0.15                     -7.053714341393428E-12-1.505321404945595E-12i
0.3                       0.45                     0.45                     -6.036909957648384E-11-5.579378348215515E-12i
0.3                       0.6                      -0.3                     5.729496773919401E-11+2.5652288173514002E-12i
0.3                       0.75                     -0.15                    3.3361836129388155E-11+9.648167794737963E-13i
0.3                       0.45                     -0.45                    8.645333302481492E-11+4.654669878403744E-12i
0.9                       0.3                      0                        1.4637208565428725E-11+1.2758954192655149E-12i
0.3                       0.9                      0                        1.3675791467656376E-11-2.932338991371927E-13i
0.3                       0.3                      0.6                      -9.643925911330363E-11-5.935410347875959E-12i
0.3                       0.3                      -0.6                     1.2239440290599223E-10+7.547443877817336E-12i
0.6                       0.15                     0.45                     -6.034337666424271E-11-2.2699886725838613E-12i
0.75                      0.15                     0.3                      -3.0357374102202296E-11-7.710042802071073E-13i
0.45                      0.15                     0.6                      -9.660559070604445E-11-3.729684622757079E-12i
0.9                       0.15                     0.15                     -5.616313926636364E-12+5.374545207543862E-13i
0.3                       0.15                     0.75                     -1.4334242003432688E-10-4.931574549293411E-12i
0.6                       0.15                     -0.45                    8.896537829919484E-11+5.2216442857260365E-12i
0.75                      0.15                     -0.3                     5.958884795225327E-11+3.437104571286844E-12i
0.45                      0.15                     -0.6                     1.236607218966407E-10+7.864681647831601E-12i
0.9                       0.15                     -0.15                    3.504816390527258E-11+2.1729979694547776E-12i
0.3                       0.15                     -0.75                    1.671949306477256E-10+1.1055233089222318E-11i
0.15                      0.6                      0.45                     -6.12742316793915E-11-5.836915336171914E-12i
0.15                      0.75                     0.3                      -3.2025839738232175E-11-3.324598276013562E-12i
0.15                      0.45                     0.6                      -9.638074566170314E-11-7.765546430730878E-12i
0.15                      0.9                      0.15                     -7.048588167032624E-12-1.57430933067034E-12i
0.15                      0.3                      0.75                     -1.4278858328402107E-10-6.794832800502519E-12i
0.15                      0.6                      -0.45                    8.716492782571169E-11+4.2636705559092814E-12i
0.15                      0.75                     -0.3                     5.844446083007166E-11+2.314617743116058E-12i
0.15                      0.45                     -0.6                     1.222398288498172E-10+6.823796186240522E-12i
0.15                      0.9                      -0.15                    3.4424860590313725E-11+8.106072755040105E-13i
0.15                      0.3                      -0.75                    1.670736377603934E-10+1.0121554667608309E-11i
1.05                      0.15                     0                        1.5699777500028963E-11+1.6653273330018046E-12i
0.15                      1.05                     0                        1.4499105658407868E-11-3.5560331829616533E-13i
0.15                      0.15                     0.9                      -2.0369770571004795E-10-6.089196818145503E-12i
0.15                      0.15                     -0.9                     2.2367693167462727E-10+1.3819958545983785E-11i
-0.6                      0.6                      0                        1.2165601166078375E-11+3.375122287953276E-13i
-0.6                      0.45                     0.15                     -7.463900736294392E-12-4.171299264463835E-13i
-0.6                      0.45                     -0.15                    3.1376950820646153E-11+1.6959905814166111E-12i
